STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        430;20180215;   10;  12.7;   4.9;    3;   0.4;   8;    2.683;   0;   7.5;   4.7; 1015.05;   -0.3;   78.71;    2.8;   -3.2;   -3.2;eor
        430;20180216;   10;  12.3;   4.4;    3;   0.0;   0;    5.350;   0;   3.4;   5.8; 1017.44;    2.6;   79.63;    7.5;   -1.2;   -5.6;eor
        430;20180217;   10;   4.6;   1.7;    3;   0.0;   0;    0.000;   0;   6.9;   5.8; 1020.64;    2.3;   79.67;    4.9;   -1.5;   -5.9;eor
        430;20180218;   10;   5.7;   2.0;    3;   0.0;   0;    0.000;   0;   8.0;   4.9; 1023.90;    2.8;   66.71;    3.9;    1.2;   -0.2;eor
        430;20180219;   10;   5.7;   2.6;    3;   0.0;   0;    2.733;   0;   7.3;   4.5; 1017.56;    2.0;   64.54;    5.2;   -1.1;   -2.9;eor
        430;20180220;   10;   7.9;   3.0;    3;   0.0;   0;    8.500;   0;   3.3;   4.2; 1016.37;    0.5;   66.58;    3.8;   -1.7;   -4.3;eor
        430;20180221;   10;   6.9;   2.6;    3;   0.0;   0;    6.483;   0;   4.1;   4.1; 1021.10;    0.3;   66.54;    4.7;   -3.1;   -6.5;eor
        430;20180222;   10;   6.0;   2.3;    3;   0.0;   7;    4.583;   0;   5.8;   4.3; 1021.57;   -0.2;   72.29;    3.1;   -4.0;   -8.5;eor
        430;20180223;   10;   9.3;   3.0;    3;   0.0;   7;    9.100;   0;   2.8;   2.8; 1022.35;   -2.8;   56.79;    0.1;   -5.3;   -7.7;eor
        430;20180224;   10;  13.5;   3.7;    3;   0.0;   7;    8.383;   0;   3.5;   2.8; 1025.98;   -2.7;   56.38;    0.9;   -8.7;  -12.8;eor
        430;20180225;   10;   5.8;   2.2;    3;   0.0;   7;    7.533;   0;   3.1;   2.5; 1027.60;   -4.8;   59.25;   -0.9;   -9.5;  -13.8;eor
        430;20180226;   10;  10.6;   3.1;    3;   0.0;   7;    5.133;   0;   3.0;   2.5; 1024.33;   -5.6;   61.54;   -2.9;   -9.0;  -13.9;eor
        430;20180227;   10;  11.7;   2.6;    3;   0.0;   7;    4.450;   0;   4.1;   1.9; 1019.57;   -8.1;   58.96;   -3.2;  -14.6;  -18.8;eor
        430;20180228;   10;  11.5;   4.2;    3;   0.0;   7;    7.633;   0;   2.4;   1.8; 1023.09;   -8.7;   56.29;   -5.5;  -11.5;  -12.8;eor
        430;20180301;   10;  10.6;   4.7;    3;   0.0;   0;    9.533;   0;   0.9;   1.9; 1015.57;   -8.5;   58.75;   -4.9;  -11.6;  -12.7;eor
        430;20180302;   10;  10.5;   4.2;    3;   0.0;   0;    9.467;   0;   0.0;   1.8; 1003.75;   -8.0;   56.21;   -3.4;  -12.4;  -13.9;eor
        430;20180303;   10;  10.8;   4.0;    3;   0.0;   0;    9.550;   0;   0.4;   2.1; 1002.24;   -6.6;   56.75;   -2.1;  -11.3;  -13.0;eor
        430;20180304;   10;   9.8;   5.1;    3;   0.2;   6;    9.300;   0;   1.6;   2.4; 1000.20;   -2.3;   48.33;    3.9;   -8.4;  -10.0;eor
        430;20180305;   10;   6.7;   3.2;    3;   0.0;   6;    3.200;   0;   6.5;   4.6;  994.58;    2.7;   60.46;    9.7;   -2.8;   -4.7;eor
        430;20180306;   10;   6.7;   2.5;    3;   6.6;   8;    0.500;   0;   7.5;   5.2;  990.60;    1.5;   76.92;    5.8;   -1.8;   -4.7;eor
        430;20180307;   10;   8.2;   3.0;    3;   0.9;   8;    0.000;   2;   8.0;   6.2;  989.65;    1.1;   93.33;    2.0;    0.1;   -0.1;eor
        430;20180308;   10;  12.7;   4.0;    3;   5.8;   6;    3.200;   0;   7.0;   6.7;  996.35;    4.8;   79.75;    9.6;    0.9;    0.4;eor
        430;20180309;   10;  16.3;   5.5;    3;   0.0;   6;    2.050;   0;   5.5;   6.3; 1000.95;    4.7;   74.71;    9.5;   -0.2;   -5.5;eor
        430;20180310;   10;   5.7;   2.4;    3;   0.4;   6;    0.067;   0;   6.8;   8.1; 1000.63;    5.7;   86.79;    9.6;   -0.1;   -4.3;eor
        430;20180311;   10;   9.6;   2.9;    3;   0.0;   0;    8.267;   0;   5.8;   9.8;  995.16;   11.0;   75.58;   16.5;    5.4;    0.1;eor
        430;20180312;   10;  10.6;   2.6;    3;  15.0;   6;    0.000;   0;   7.8;   9.8;  987.51;    8.7;   86.88;    9.7;    6.8;    4.7;eor
        430;20180313;   10;  13.7;   5.3;    3;   3.2;   6;    0.000;   0;   7.4;   9.4;  994.25;    8.9;   83.38;   11.8;    4.0;    3.9;eor
        430;20180314;   10;   7.2;   3.2;    3;   0.3;   6;    0.000;   0;   7.9;   6.8; 1006.36;    3.8;   85.25;    5.8;    2.5;    2.2;eor
        430;20180315;   10;  12.5;   5.2;    3;   0.0;   0;    0.283;   0;   7.6;   6.0; 1005.41;    3.0;   79.04;    5.2;    1.5;    1.4;eor
        430;20180316;   10;  14.6;   6.4;    3;   0.0;   8;    0.000;   0;   8.0;   4.0; 1004.86;    0.0;   64.88;    1.5;   -2.6;   -2.8;eor
        430;20180317;   10;  15.9;   7.3;    3;   0.0;   0;    6.383;   0;   5.2;   2.2; 1010.68;   -3.1;   45.58;   -0.9;   -5.4;   -5.9;eor
        430;20180318;   10;  16.8;   7.1;    3;   0.0;   0;   10.817;   0;   2.5;   1.8; 1013.60;   -2.4;   36.63;    1.6;   -5.7;   -6.6;eor
        430;20180319;   10;   9.1;   3.0;    3;   0.0;   0;   10.883;   0;   0.6;   2.3; 1011.24;   -1.5;   43.83;    4.2;   -6.9;  -12.8;eor
        430;20180320;   10;  10.3;   2.5;    3;   1.4;   8;    0.550;   0;   4.6;   4.1; 1011.60;   -1.8;   75.63;    2.9;   -7.6;  -13.2;eor
        430;20180321;   10;  10.1;   3.3;    3;   0.0;   7;    8.617;   0;   4.1;   4.1; 1020.63;    0.7;   67.08;    7.0;   -7.3;  -12.3;eor
        430;20180322;   10;  11.3;   4.8;    3;   4.3;   8;    0.000;   0;   8.0;   6.4; 1007.90;    2.5;   87.00;    4.0;    0.1;   -0.1;eor
        430;20180323;   10;   6.7;   2.0;    3;   0.2;   6;    0.000;   0;   8.0;   6.4; 1003.15;    2.7;   86.25;    3.8;    1.5;    1.0;eor
        430;20180324;   10;   6.2;   2.5;    3;   0.0;   0;    1.350;   0;   5.3;   5.4; 1002.01;    3.5;   69.58;    7.0;   -0.6;   -5.9;eor
        430;20180325;   10;   5.8;   1.5;    3;   0.0;   0;    9.650;   0;   5.1;   5.4; 1003.70;    5.2;   64.17;   11.5;   -2.3;   -7.0;eor
        430;20180326;   10;   7.7;   2.3;    3;   0.0;   6;    1.967;   0;   7.4;   6.5; 1008.49;    5.2;   73.50;    9.1;    2.2;    1.3;eor
        430;20180327;   10;   7.2;   2.4;    3;   0.0;   7;    4.300;   0;   5.8;   5.2; 1010.37;    3.9;   65.50;    8.5;   -1.1;   -3.6;eor
        430;20180328;   10;  12.3;   5.2;    3;   6.6;   8;    0.000;   0;   7.9;   5.9; 1001.60;    1.7;   85.21;    2.4;    0.8;    0.4;eor
        430;20180329;   10;  17.0;   6.2;    3;   0.0;   6;    0.233;   0;   7.2;   6.7;  997.92;    4.9;   77.50;    7.9;    2.4;   -0.4;eor
        430;20180330;   10;   9.8;   3.0;    3;   0.0;   0;    9.483;   0;   6.4;   5.7; 1003.50;    5.4;   65.25;   11.2;    0.6;   -2.4;eor
        430;20180331;   10;   9.8;   3.4;    3;   4.0;   8;    0.000;   0;   7.5;   6.6;  995.28;    3.2;   84.83;    5.3;    1.3;    0.4;eor
        430;20180401;   10;  12.3;   5.7;    3;   3.3;   8;    0.000;   0;   7.7;   6.2;  998.18;    1.3;   92.08;    2.2;    0.7;   -0.5;eor
        430;20180402;   10;  11.3;   4.2;    3;   1.0;   6;    6.667;   0;   5.5;   5.6; 1005.26;    4.8;   66.96;    9.6;   -1.0;   -2.7;eor
        430;20180403;   10;  10.8;   4.1;    3;   0.0;   6;    5.383;   0;   7.4;   9.2;  999.54;   12.7;   63.08;   19.1;    5.8;    4.6;eor
        430;20180404;   10;  22.6;   3.4;    3;   2.0;   6;   10.333;   0;   6.4;   9.4;  998.82;   15.4;   56.25;   21.2;    9.7;    6.9;eor
        430;20180405;   10;  15.9;   6.6;    3;   0.0;   6;    4.483;   0;   5.5;   8.6; 1003.55;   10.3;   68.63;   16.6;    3.2;    0.7;eor
        430;20180406;   10;   9.4;   3.2;    3;   0.0;   0;   12.050;   0;   1.5;   5.3; 1019.17;    7.2;   55.50;   12.9;    0.2;   -3.3;eor
        430;20180407;   10;  11.8;   5.5;    3;   0.0;   0;   12.183;   0;   2.6;   5.7; 1013.68;   13.3;   38.96;   20.8;    5.4;    2.5;eor
        430;20180408;   10;  13.2;   4.7;    3;   0.0;   0;   12.050;   0;   0.0;   8.6; 1007.10;   14.9;   52.46;   20.8;    8.0;    2.3;eor
        430;20180409;   10;   7.4;   1.8;    3;   0.0;   0;   10.633;   0;   2.7;   9.1; 1002.53;   14.9;   56.79;   22.3;    3.3;   -0.7;eor
        430;20180410;   10;  11.5;   4.2;    3;   0.0;   6;   11.033;   0;   2.2;  10.5; 1001.66;   17.1;   55.79;   24.5;   10.5;    5.3;eor
        430;20180411;   10;  11.8;   4.4;    3;   0.0;   6;    9.883;   0;   2.9;  11.1; 1005.61;   13.9;   70.42;   18.8;   10.4;    9.4;eor
        430;20180412;   10;  13.4;   5.5;    3;   0.0;   0;    6.750;   0;   4.6;  11.6; 1001.88;   16.6;   62.92;   23.6;   10.5;    9.3;eor
        430;20180413;   10;  12.9;   4.9;    3;  19.7;   6;    1.550;   0;   7.2;  13.6; 1002.40;   16.2;   73.96;   20.4;   11.2;   10.5;eor
        430;20180414;   10;  13.2;   4.5;    3;   1.3;   6;    3.167;   0;   5.7;  11.7; 1011.74;   13.1;   78.75;   17.7;    9.5;    7.0;eor
        430;20180415;   10;   7.7;   2.2;    3;   0.0;   6;    7.067;   0;   5.8;  10.5; 1009.50;   15.1;   65.00;   22.3;    8.4;    6.2;eor
        430;20180416;   10;   5.3;   1.9;    3;   1.0;   6;    0.000;   0;   7.9;  11.6; 1009.30;   11.8;   83.25;   14.9;    9.8;    7.2;eor
        430;20180417;   10;  10.1;   2.2;    3;   0.0;   0;    9.850;   0;   2.3;  10.0; 1021.09;   13.1;   69.25;   18.7;    5.5;    1.9;eor
        430;20180418;   10;  10.8;   1.6;    3;   0.0;   0;   12.433;   0;   1.4;  10.7; 1027.00;   16.4;   61.00;   23.8;    7.5;    1.7;eor
        430;20180419;   10;   6.5;   1.4;    3;   0.0;   0;   12.550;   0;   2.3;  12.4; 1026.38;   17.9;   62.83;   24.9;    8.6;    3.6;eor
        430;20180420;   10;   9.1;   3.1;    3;   0.0;   0;   12.700;   0;   1.9;  12.5; 1018.81;   20.3;   56.13;   27.5;   12.6;    5.9;eor
        430;20180421;   10;   9.3;   2.7;    3;   0.0;   0;   12.300;   0;   2.0;  10.0; 1014.95;   16.7;   55.04;   22.2;   10.9;    4.6;eor
        430;20180422;   10;  10.8;   2.3;    3;   0.0;   6;   12.333;   0;   4.7;   9.9; 1010.96;   17.3;   52.04;   23.7;    7.6;    1.0;eor
        430;20180423;   10;  14.9;   4.3;    3;   0.0;   6;    6.833;   0;   5.8;  12.2; 1007.17;   17.3;   62.17;   22.2;   11.5;    6.1;eor
        430;20180424;   10;  13.7;   4.6;    3;   0.6;   6;    2.633;   0;   7.0;  10.0; 1009.45;   12.7;   68.75;   16.5;    7.7;    2.8;eor
        430;20180425;   10;  21.9;   5.7;    3;   2.1;   6;    4.500;   0;   5.3;  10.5; 1003.41;   12.6;   71.88;   19.1;    6.5;    2.5;eor
        430;20180426;   10;  20.7;   4.8;    3;   4.6;   8;    3.933;   0;   4.7;   8.8; 1008.71;    8.8;   78.17;   13.4;    4.7;    0.2;eor
        430;20180427;   10;   8.6;   2.6;    3;   0.0;   0;    9.533;   0;   5.2;   7.8; 1010.19;   11.4;   60.83;   16.3;    4.1;   -1.3;eor
        430;20180428;   10;  10.8;   2.6;    3;   0.0;   6;   11.967;   0;   5.0;   8.7; 1006.19;   15.5;   52.25;   22.7;    5.6;    0.3;eor
        430;20180429;   10;   8.2;   2.3;    3;   0.0;   0;   10.517;   0;   3.3;  11.0; 1005.22;   18.0;   55.54;   24.0;    9.8;    5.7;eor
        430;20180430;   10;  15.9;   5.4;    3;   0.0;   6;    9.617;   0;   2.3;  11.1;  997.17;   17.1;   57.08;   24.5;   11.0;    3.1;eor
        430;20180501;   10;  16.6;   6.3;    3;   0.0;   0;   10.550;   0;   2.8;   7.2; 1005.37;   12.6;   50.04;   16.8;    5.4;   -1.7;eor
        430;20180502;   10;   7.7;   2.4;    3;   0.0;   6;    1.700;   0;   6.0;   7.5; 1010.45;   11.1;   58.38;   14.9;    2.9;   -3.8;eor
        430;20180503;   10;   9.9;   2.9;    3;   0.0;   0;    8.267;   0;   3.7;   8.5; 1010.73;   13.9;   54.17;   20.4;    6.0;   -0.3;eor
        430;20180504;   10;   8.1;   2.3;    3;   0.0;   0;   13.800;   0;   1.3;   6.3; 1019.45;   12.3;   47.83;   19.2;    3.0;   -3.0;eor
        430;20180505;   10;   8.6;   2.9;    3;   0.0;   0;   13.783;   0;   1.5;   7.2; 1023.07;   13.6;   49.04;   19.8;    5.6;   -0.2;eor
        430;20180506;   10;   9.1;   2.7;    3;   0.0;   0;   13.917;   0;   0.3;   9.2; 1022.33;   16.0;   52.58;   21.9;    7.8;    2.8;eor
        430;20180507;   10;   9.9;   2.9;    3;   0.0;   0;   13.950;   0;   0.3;  10.4; 1018.25;   18.3;   52.13;   24.9;    8.0;    1.7;eor
        430;20180508;   10;  12.2;   3.3;    3;   0.0;   0;   13.967;   0;   0.0;  10.2; 1011.37;   19.7;   47.38;   25.9;   12.1;    7.3;eor
        430;20180509;   10;  16.3;   3.7;    3;   0.6;   6;   11.667;   0;   1.8;  12.4; 1005.74;   20.8;   52.58;   27.2;   14.2;   12.3;eor
        430;20180510;   10;  10.8;   4.0;    3;   0.9;   6;    6.817;   0;   6.1;  14.2; 1004.74;   20.6;   61.42;   27.7;   14.5;   14.2;eor
        430;20180511;   10;   9.3;   2.9;    3;   0.0;   0;    0.317;   0;   6.4;  13.2; 1014.70;   13.9;   83.29;   16.4;   10.4;    5.8;eor
        430;20180512;   10;   8.2;   2.4;    3;   0.0;   0;    8.133;   0;   2.8;  13.4; 1013.41;   17.1;   71.04;   23.2;    8.0;    3.2;eor
        430;20180513;   10;  12.9;   4.3;    3;   0.0;   0;   14.083;   0;   0.6;  11.2; 1008.88;   20.7;   50.29;   26.8;   13.6;   11.9;eor
        430;20180514;   10;  15.4;   4.3;    3;   0.0;   0;   14.267;   0;   0.8;   9.1; 1010.14;   19.6;   41.83;   24.3;   13.2;    7.5;eor
        430;20180515;   10;  15.1;   2.9;    3;  25.8;   6;    6.500;   0;   4.8;  11.0; 1010.17;   15.6;   65.29;   23.6;   10.9;    4.6;eor
        430;20180516;   10;   9.6;   2.7;    3;   0.0;   6;    7.533;   0;   6.6;  13.1; 1007.84;   16.8;   71.08;   22.8;   11.6;   11.3;eor
        430;20180517;   10;  10.8;   4.5;    3;   0.0;   0;   12.333;   0;   6.3;  12.5; 1009.05;   16.4;   67.83;   22.2;   10.7;    9.1;eor
        430;20180518;   10;   8.2;   3.6;    3;   0.0;   6;    0.000;   0;   6.2;  11.1; 1014.78;   12.1;   78.67;   14.3;    8.9;    6.8;eor
        430;20180519;   10;  11.3;   3.1;    3;   0.0;   0;   12.583;   0;   5.3;   9.2; 1017.82;   16.3;   52.88;   21.6;   11.6;   10.2;eor
        430;20180520;   10;  10.3;   3.5;    3;   0.0;   0;   14.583;   0;   0.9;   7.3; 1020.68;   16.0;   42.54;   21.8;    7.9;    6.7;eor
        430;20180521;   10;  13.7;   4.1;    3;   0.0;   0;   14.033;   0;   1.5;   8.7; 1016.59;   17.8;   44.50;   23.8;    9.6;    6.1;eor
        430;20180522;   10;   9.9;   3.2;    3;   0.0;   0;   14.317;   0;   1.8;   8.9; 1011.70;   19.2;   42.25;   24.7;   12.0;   10.2;eor
        430;20180523;   10;   9.8;   3.5;    3;   0.0;   0;   13.333;   0;   4.5;  10.3; 1016.83;   19.5;   47.67;   25.1;   12.9;    9.2;eor
        430;20180524;   10;  13.7;   4.7;    3;   0.0;   0;   14.117;   0;   3.5;  11.1; 1018.53;   20.1;   48.79;   25.6;   14.6;   13.4;eor
        430;20180525;   10;  10.3;   3.8;    3;   0.0;   0;   14.017;   0;   2.2;  11.0; 1016.91;   21.0;   45.42;   26.9;   15.5;   13.3;eor
        430;20180526;   10;   8.4;   2.4;    3;   0.0;   6;   10.650;   0;   2.5;  12.9; 1017.72;   20.2;   55.58;   26.9;   13.7;    9.0;eor
        430;20180527;   10;  10.8;   2.8;    3;   0.3;   6;   10.233;   0;   4.0;  14.6; 1016.63;   20.4;   63.79;   27.8;   13.9;   12.9;eor
        430;20180528;   10;  10.3;   3.8;    3;   0.0;   0;   13.767;   0;   3.9;  15.1; 1015.39;   25.1;   50.71;   31.8;   16.5;   15.0;eor
        430;20180529;   10;  11.7;   4.6;    3;   0.0;   0;   14.817;   0;   1.0;  11.7; 1011.77;   26.0;   36.67;   31.7;   20.4;   18.6;eor
        430;20180530;   10;  10.5;   3.3;    3;   2.6;   6;   11.167;   0;   3.0;  14.9; 1010.41;   24.6;   49.25;   31.8;   19.3;   16.5;eor
        430;20180531;   10;   9.3;   2.9;    3;   0.0;   0;   13.083;   0;   3.0;  14.9; 1010.66;   25.5;   48.21;   31.1;   17.6;   15.1;eor
        430;20180601;   10;  12.9;   3.2;    3;  16.5;   6;   10.300;   0;   5.0;  17.4; 1009.93;   24.1;   60.54;   31.6;   18.4;   17.5;eor
        430;20180602;   10;   9.8;   3.6;    3;   0.0;   0;    1.717;   0;   7.2;  19.9; 1010.85;   21.2;   79.21;   24.9;   18.5;   17.9;eor
        430;20180603;   10;   7.7;   3.1;    3;   0.0;   6;    2.917;   0;   5.9;  18.2; 1012.52;   19.9;   78.71;   24.2;   16.8;   13.2;eor
        430;20180604;   10;   8.2;   2.7;    3;   0.0;   0;   12.083;   0;   1.5;  17.0; 1007.86;   20.9;   70.38;   25.5;   15.4;   11.8;eor
        430;20180605;   10;   8.6;   2.9;    3;   0.0;   0;    4.567;   0;   4.8;  13.8; 1008.70;   18.2;   66.92;   23.8;   13.6;   10.7;eor
        430;20180606;   10;  12.5;   5.3;    3;   0.0;   0;   15.117;   0;   0.8;   7.8; 1013.55;   18.4;   39.04;   24.1;   12.5;    9.4;eor
        430;20180607;   10;   9.8;   4.8;    3;   0.0;   0;   15.067;   0;   0.9;   8.4; 1012.83;   21.2;   33.96;   28.1;   13.5;   12.2;eor
        430;20180608;   10;   8.2;   2.8;    3;   0.0;   0;   14.750;   0;   3.3;   9.9; 1009.37;   24.4;   34.29;   30.9;   16.3;   13.0;eor
        430;20180609;   10;   9.3;   2.7;    3;   0.0;   0;   14.033;   0;   4.5;  12.8; 1007.82;   25.6;   41.54;   31.6;   18.0;   15.5;eor
        430;20180610;   10;  12.2;   2.3;    3;   7.1;   6;    6.350;   0;   5.3;  19.2; 1005.36;   22.6;   72.00;   30.2;   17.8;   14.8;eor
        430;20180611;   10;  11.8;   3.2;    3;   0.0;   0;    8.117;   0;   4.4;  14.5; 1006.15;   19.8;   64.38;   24.5;   16.1;   12.2;eor
        430;20180612;   10;   8.7;   3.3;    3;   0.0;   0;    6.133;   0;   5.8;  11.1; 1005.76;   16.6;   59.46;   20.8;   13.3;   12.3;eor
        430;20180613;   10;   9.8;   3.4;    3;   0.0;   6;    0.450;   0;   7.4;  11.7; 1007.70;   15.3;   67.13;   16.8;   13.9;   13.6;eor
        430;20180614;   10;   8.2;   2.4;    3;   0.0;   0;   11.067;   0;   5.3;  10.1; 1010.66;   17.4;   52.25;   23.1;   12.6;    9.2;eor
        430;20180615;   10;   7.2;   2.2;    3;   0.0;   0;    2.017;   0;   6.8;  13.7; 1012.20;   19.2;   61.88;   24.5;   15.4;   12.7;eor
        430;20180616;   10;   8.1;   2.1;    3;   0.0;   0;    2.733;   0;   6.9;  13.6; 1011.39;   22.3;   52.08;   27.0;   17.1;   15.3;eor
        430;20180617;   10;  11.1;   3.5;    3;   0.0;   0;   11.167;   0;   5.0;  12.7; 1010.75;   21.3;   50.50;   26.4;   15.0;    8.9;eor
